midx,problem,graphID,#nodes,depth,prfV,bubble_nids
49131,94,931,116,12,[],[]
25172,50,2528,149,12,"[135, 141]",[]
5981,16,1030,175,15,[],[]
32612,64,3077,424,21,"[402, 410]",[202]
34409,68,365,199,14,"[150, 160, 170, 180]",[]
17259,36,66,137,12,[],[]
42351,82,1807,100,12,[],[]
33982,67,1929,113,14,[],[]
10648,24,2419,187,10,"[129, 137, 170, 178]",[]
39792,78,1160,123,19,[],[]
48552,93,458,128,14,[],[]
33586,66,242,238,12,[],[]
25605,51,596,221,13,[],[]
21501,44,1349,150,14,"[58, 64, 124, 132]",[]
18202,38,383,193,14,"[161, 176]",[]
23587,48,182,366,11,[],[]
41715,81,1,250,14,"[198, 208, 229, 239]",[]
16858,35,912,239,13,"[204, 211, 218]",[]
4795,13,304,134,12,[],[]
43799,85,1413,181,16,[],[]
46507,9,565,284,14,"[187, 195, 232, 240]",[]
36742,71,881,148,11,[],[]
31073,61,424,81,12,[],[]
11249,25,510,156,13,[],[]
38356,75,235,220,12,"[120, 126, 205, 211]",[]
25206,50,2689,157,14,"[127, 135]",[]
43342,84,207,119,11,"[93, 100, 107]",[]
27573,55,250,252,12,"[230, 240]",[]
35847,70,1129,235,17,"[223, 229]",[]
10561,24,2096,371,15,"[337, 343, 356, 362]",[]
32603,64,3053,917,12,"[357, 421, 485, 549, 613, 677, 741, 805]",[221]
4231,12,267,112,14,[],[]
39496,77,21,303,15,"[192, 209, 226]",[]
42261,82,1284,168,12,"[154, 160]",[]
13142,29,1864,170,11,"[150, 160]",[]
16329,34,665,118,10,[],[]
3150,104,1450,111,11,[],[]
46596,9,784,240,13,"[161, 171, 219, 229]",[]
22099,45,2624,94,9,"[80, 86]",[]
2826,103,65,502,16,"[165, 176, 187, 208, 217, 226, 324, 335, 346, 367, 376, 385, 422, 434, 457, 467]",[]
48479,93,2384,145,8,[],[]
3852,11,788,177,10,"[157, 163]",[]
15467,33,1586,111,14,[],[]
2614,103,180,397,15,"[110, 119, 128, 173, 182, 191, 213, 224, 235, 293, 302, 311, 331, 340, 349]",[]
28633,57,304,263,15,"[117, 127, 186, 196, 234, 244]",[]
13176,29,1963,179,12,"[161, 169]",[]
6965,18,1074,324,17,[],[]
26215,52,5392,85,8,[],[]
42623,82,593,122,11,"[108, 114]",[]
38233,74,96,229,12,"[81, 87]",[]
32263,63,915,214,14,[],[]
24718,5,75,182,13,[],[]
40382,79,2664,204,15,"[192, 198]",[]
9783,22,712,97,10,"[80, 86]",[]
6583,17,134,198,16,[],[]
39310,77,1220,96,13,[],[]
40152,78,768,291,26,[],[167]
20423,42,1270,114,12,[],[]
51551,99,509,212,9,"[138, 144, 157, 163, 176, 182, 195, 201]",[]
4916,13,767,198,15,"[156, 164, 181, 189]",[]
33853,67,1384,159,13,[],[]
31213,61,798,129,11,"[99, 110]",[]
1136,100,1764,264,14,"[136, 147, 158, 205, 218, 231]",[]
14107,30,217,102,12,"[88, 94]",[]
28910,58,120,220,17,[],[]
35492,7,222,143,14,"[129, 135]",[]
38431,75,345,331,15,[],[]
32718,64,438,832,16,"[382, 432, 482, 532, 582, 632, 682, 732]",[214]
27785,55,908,296,14,"[157, 163]",[]
39967,78,1789,188,13,[],[]
6678,17,243,138,14,[],[]
49336,95,1477,175,10,[],[]
8218,2,493,331,12,"[212, 220, 292, 301, 310]",[]
46183,9,1004,287,13,"[265, 273]",[]
26733,53,756,166,11,"[127, 135, 151, 158]",[]
12918,29,1085,147,12,"[123, 134]",[]
13761,3,3001,106,12,[],[]
261,1,2065,119,12,"[107, 113]",[]
30069,6,298,198,13,"[178, 184]",[]
27625,55,4,415,12,"[392, 400]",[]
19683,40,2855,248,14,"[91, 97]",[]
44991,87,56,166,14,"[152, 158]",[]
23035,47,2850,125,14,"[90, 104]",[]
27006,54,1644,123,11,[],[]
28075,56,2487,271,13,[],[]
1695,101,36,244,20,[],[]
8202,2,452,182,12,[],[]
42871,83,271,336,10,"[324, 330]",[]
6509,17,1135,252,13,"[182, 188]",[]
45954,89,1931,148,11,[],[]
1713,101,412,308,19,[],[]
49562,95,778,149,10,[],[]
3250,104,239,173,17,[],[]
26578,53,340,179,11,"[137, 145, 162, 170]",[]
42508,82,2478,120,11,"[106, 112]",[]
27887,56,141,130,12,"[112, 120]",[]
31227,61,834,115,12,"[95, 101]",[]
38054,74,356,246,13,"[194, 202, 219, 227]",[]
5627,15,1842,184,13,"[170, 176]",[]
15571,33,2209,135,15,[],[]
36911,72,1901,222,20,[],[]
22774,46,377,337,13,"[113, 123, 172, 182, 239, 249, 300, 310]",[]
13577,3,1969,109,12,[],[]
864,10,38,123,15,[],[]
15944,34,1424,164,11,"[66, 75, 84, 116, 123, 130]",[]
18210,38,407,227,13,"[199, 207]",[]
6491,17,1080,207,16,"[52, 58, 192, 198]",[]
5530,15,1397,207,13,[],[]
31121,61,567,145,11,"[127, 135]",[]
2433,102,898,292,14,"[197, 205, 225, 233, 272, 280]",[69]
40959,8,308,213,11,[],[]
29965,6,2174,164,16,[],[]
43804,85,1424,173,16,[],[]
4303,12,508,116,13,[],[]
19714,40,2917,233,14,"[79, 85]",[]
27686,55,578,236,12,"[218, 226]",[]
3362,104,642,120,15,[],[]
27152,54,408,106,16,"[94, 100]",[]
5165,14,1511,206,12,"[154, 167, 180]",[]
49766,96,1279,180,11,"[148, 154, 167, 173]",[]
30777,60,952,168,12,"[121, 130, 139]",[]
33667,66,430,90,9,[],[]
29350,59,1139,283,15,[],[]
45916,89,1826,193,13,"[167, 173]",[]
11011,25,1185,129,13,[],[]
22136,45,2809,112,13,"[89, 99]",[]
8892,20,902,171,12,"[148, 156]",[]
28724,57,453,172,12,"[96, 106]",[]
40335,79,2046,168,11,"[88, 96]",[]
41262,80,1111,354,14,"[340, 346]",[]
4055,12,1246,145,16,[],[]
21376,44,1065,194,14,"[97, 103, 126, 132]",[]
27308,54,993,142,11,"[68, 74]",[]
13615,3,2116,116,11,[],[]
18683,39,31,405,14,"[347, 359, 371, 383]",[]
37856,74,1231,213,14,"[160, 166, 182, 188]",[]
11982,27,1353,311,17,"[100, 106, 174, 181, 188, 244, 253, 262, 271, 280]",[]
33889,67,1535,89,10,[],[]
33408,66,1344,171,11,"[153, 161]",[]
23395,48,1174,323,18,[],[]
41181,8,898,411,15,"[359, 367, 394, 402]",[204]
20440,42,1330,128,13,[],[]
1838,101,660,226,13,[],[]
42578,82,328,128,11,[],[]
5972,16,1007,179,13,[],[]
23486,48,1471,360,16,"[305, 315, 337, 347]",[]
38160,74,637,234,11,"[192, 200, 217, 225]",[]
27995,56,2004,372,12,"[58, 65, 72, 106, 114, 122, 130, 178, 187, 196, 205, 214, 259, 269, 279, 289, 299, 309]",[]
51634,99,985,221,11,"[147, 153, 166, 172, 185, 191, 204, 210]",[]
26960,54,1481,123,13,[],[]
50972,98,2851,96,13,[],[]
6359,16,718,391,12,"[120, 126, 140, 147, 154, 170, 178, 186, 194, 212, 221, 230, 239, 248, 268, 278, 288, 298, 308, 318]",[]
5370,14,753,294,12,"[202, 209, 216, 231, 238, 245, 260, 267, 274]",[]
20167,41,584,213,26,[],[]
18184,38,328,173,14,"[159, 165]",[]
5538,15,1423,172,13,"[158, 164]",[]
7667,19,2599,231,13,"[187, 195, 212, 220]",[]
19568,40,2123,161,11,"[143, 152]",[]
37396,73,1624,235,14,"[154, 170, 186, 202]",[]
6375,16,751,65,12,[],[]
3149,104,1449,98,11,[],[]
44913,87,375,110,14,"[96, 102]",[]
34711,68,871,117,16,[],[]
36312,71,1210,224,12,[],[]
24181,49,616,119,15,[],[]
25148,50,2403,283,7,[],[]
29371,59,1204,303,17,[],[]
24552,5,339,172,18,[],[]
48327,93,1630,127,12,[],[]
13252,29,38,186,14,"[168, 176]",[]
28313,57,1079,281,16,"[117, 125, 172, 180, 235, 243, 259, 265]",[]
19017,4,1749,150,11,"[128, 138]",[]
295,1,2172,139,14,"[119, 129]",[]
23905,49,1153,264,13,"[133, 141]",[]
27756,55,803,296,13,"[267, 275]",[]
2876,103,768,150,13,[],[]
27911,56,1572,298,17,"[286, 292]",[]
1166,100,1985,300,12,"[165, 174, 183, 226, 235, 244]",[]
49939,96,521,123,12,[],[]
6078,16,1291,556,12,"[85, 93, 132, 143, 154, 193, 207, 221, 235, 274, 291, 308, 325, 342, 380, 400, 420, 440, 460, 480]",[]
29502,59,166,334,15,[],[]
27895,56,1513,88,9,"[72, 80]",[]
7395,18,895,405,18,[],[]
48856,94,2095,178,12,"[125, 133, 159, 167]",[63]
25782,51,917,283,14,"[187, 197, 268, 274]",[]
8761,20,576,158,11,"[84, 91, 105, 111, 137, 144]",[]
2446,102,921,335,13,"[267, 275, 302, 311, 320]","[137, 195]"
43969,85,2105,182,19,[],[]
23981,49,1372,188,14,"[91, 99]",[]
2439,102,908,321,13,"[234, 242, 276, 284, 301, 309]","[99, 157]"
7984,2,1140,190,15,[],[]
39812,78,1234,363,23,[],[]
47861,92,1461,567,17,"[420, 426]","[462, 514]"
33058,65,557,184,14,[],[]
17042,36,155,188,13,[],"[57, 113]"
18471,39,1468,381,10,"[325, 337, 349, 361]",[]
18895,4,1120,114,18,[],[]
44592,86,71,132,13,"[118, 124]",[]
22789,46,507,444,13,"[122, 132, 165, 175, 208, 218, 251, 261, 318, 328, 373, 383, 416, 426]",[]
40701,79,801,165,17,[],[]
34067,67,2320,122,12,[],[]
50498,97,3590,255,9,"[141, 152, 163, 174, 185, 196, 207]",[]
9839,22,839,166,10,"[152, 158]",[]
29172,58,687,204,18,[],[]
12009,27,1431,272,15,"[88, 94, 146, 153, 160, 202, 211, 220, 229, 238]",[]
50847,98,2152,121,12,[],[]
47486,91,62,110,13,"[96, 102]",[]
25739,51,845,279,13,"[220, 228, 256, 266]",[]
38760,76,1083,232,13,"[206, 213, 220]",[56]
16663,35,234,193,13,"[152, 161, 170]",[]
37031,72,2542,234,14,"[198, 209, 220]",[]
8189,2,419,402,13,"[285, 294, 303, 370, 378]",[]
40012,78,234,166,26,[],[]
9340,21,68,295,11,"[247, 255, 274, 284]",[175]
16680,35,2414,270,15,"[205, 220, 235]",[]
23234,47,5060,160,13,"[103, 121, 139]",[]
45324,88,1389,139,15,"[82, 92]",[]
31881,63,1411,268,14,"[201, 211, 237, 247]",[]
11212,25,438,174,14,[],[]
19903,41,1085,229,23,[],[]
19710,40,2907,210,11,"[82, 88]",[]
36322,71,1287,294,14,[],[]
12703,28,276,135,12,"[118, 126]",[]
10875,24,834,254,13,"[210, 218, 235, 243]",[]
48136,92,938,410,15,"[394, 402]",[]
1369,100,35,185,12,"[124, 135, 146]",[]
28920,58,1231,310,21,"[290, 300]",[]
25482,51,292,248,13,"[188, 194, 226, 234]",[]
47596,91,870,109,10,"[95, 101]",[]
43554,84,3758,163,10,"[81, 87, 148, 154]",[]
38954,76,1767,184,12,"[152, 159, 166]",[]
31377,62,152,99,13,"[61, 69]",[]
4085,12,1320,105,14,[],[]
12109,27,1811,660,18,"[212, 227, 242, 277, 287, 336, 363, 390, 417, 444, 497, 522, 547, 572, 597]",[]
34503,68,511,204,16,"[57, 63, 178, 185, 192]",[]
35134,69,632,271,12,[],[]
36172,70,74,167,16,"[153, 159]",[]
11042,25,1255,140,12,[],[]
40518,79,4307,254,13,"[48, 56]",[]
7408,18,931,379,19,[],[]
22272,45,677,110,12,"[97, 103]",[]
25898,52,1633,171,12,"[123, 131, 150, 160]",[]
15662,33,2757,85,11,[],[]
50201,97,139,361,10,"[247, 258, 269, 280, 291, 302, 313]",[]
11325,25,809,163,14,[],[]
45399,88,1599,129,11,[],[]
6214,16,369,349,16,"[54, 60, 98, 105, 112, 167, 175, 183, 191, 273, 282, 291, 300, 309]",[]
9364,21,760,136,11,[],[]
34021,67,2071,128,12,[],[]
7622,19,2151,322,15,"[192, 198, 247, 257, 274, 280, 297, 307]",[]
33610,66,293,397,14,[],[]
32926,65,288,224,14,[],[]
38045,74,337,210,11,"[162, 168, 193, 199]",[]
43317,84,1834,164,9,"[138, 145, 152]",[]
13482,3,1522,139,12,[],[]
184,1,1750,115,10,[],[]
41856,81,1486,233,15,"[198, 208]",[]
50620,97,854,311,17,"[197, 208, 219, 230, 241, 252, 263]",[]
30499,60,1816,174,12,"[68, 77, 86]",[]
1487,100,995,157,12,"[106, 117, 128]",[]
2926,103,884,177,12,[],[]
47494,91,638,109,12,[],[]
38387,75,28,269,13,"[245, 252, 259]",[]
16093,34,2371,174,14,"[57, 63, 82, 88, 110, 116, 135, 141]",[]
38745,76,1027,223,12,"[197, 204, 211]",[]
20020,41,214,249,24,[],[]
27068,54,1832,151,14,"[129, 139]",[]
41448,80,331,223,13,[],[]
45732,89,1095,153,12,"[126, 132]",[]
48492,93,2428,395,16,"[50, 58, 66, 74, 113, 120, 127, 165, 172, 179, 217, 224, 231, 268, 274, 310, 316, 352, 358]",[]
25250,50,508,207,12,"[189, 197]",[]
26692,53,610,168,11,"[109, 117, 151, 159]",[]
22128,45,2776,147,14,"[134, 140]",[]
2035,102,1122,322,13,"[235, 243, 277, 285, 302, 310]","[100, 158]"
5778,15,236,166,14,"[152, 158]",[]
43200,83,931,274,10,"[260, 266]",[]
264,1,2069,114,10,[],[]
21805,44,911,1002,15,"[185, 195, 205, 215, 225, 235, 264, 273, 282, 291, 300, 331, 339, 347, 355, 388, 395, 402, 437, 443, 468, 477, 486, 495, 504, 531, 539, 547, 555, 584, 591, 598, 629, 635, 659, 667, 675, 683, 708, 715, 722, 749, 755, 778, 785, 792, 811, 817, 833, 839]",[]
2504,103,1049,179,11,"[137, 150, 163]",[]
37469,73,1989,170,14,[],[]
42380,82,1947,79,11,[],[]
51179,99,1166,239,12,"[145, 151, 169, 175, 193, 199, 217, 223]",[]
3030,104,1174,158,14,"[131, 139]",[]
13981,30,1524,103,18,[],[]
24787,5,915,260,13,[],[]
51212,99,1340,232,10,"[158, 164, 177, 183, 196, 202, 215, 221]",[]
23178,47,4401,248,15,"[91, 101, 124, 136, 192, 200, 221, 233]",[]
18781,39,677,415,11,"[352, 364, 376, 388]",[]
1378,100,391,152,11,"[116, 127, 138]",[]
34277,67,98,148,12,[],[]
2291,102,46,379,13,"[289, 297, 324, 332, 359, 367]","[163, 221]"
23269,47,5438,151,10,"[104, 113, 136, 143]",[]
42236,82,1153,150,14,"[136, 142]",[]
11741,26,609,144,12,"[128, 136]",[]
43718,85,1070,185,16,[],[]
7076,18,1535,452,12,"[422, 428]",[]
29315,59,1040,313,18,[],[]
40538,79,453,225,19,"[73, 79, 187, 193]",[]
35486,7,211,259,15,"[158, 166, 181, 187, 214, 222, 242, 248]",[]
11076,25,1319,128,13,[],[]
19823,40,631,138,11,"[118, 127]",[]
13238,29,351,218,13,"[192, 201]",[]
11516,26,1332,91,13,[],[]
48791,94,1744,206,14,"[158, 166, 187, 195]",[66]
20352,41,986,445,29,[],[]
47298,91,191,159,13,"[139, 149]",[]
47228,91,1157,126,10,"[108, 116]",[]
39980,78,1826,277,20,[],[169]
41778,81,1191,276,18,"[186, 196, 218, 228]",[]
11364,25,917,168,15,[],[]
43997,85,2265,169,18,[],[]
27460,55,151,240,14,"[217, 225]",[]
36031,70,39,179,17,"[165, 171]",[]
40205,78,911,223,24,[],[]
19468,40,1627,191,11,"[173, 179]",[]
51112,98,894,168,12,"[62, 70, 115, 123, 150, 158]",[]
29847,6,1302,146,12,[],[]
32828,65,1100,122,12,[],[]
7794,19,354,326,17,"[187, 195, 250, 258, 298, 304]",[]
8800,20,653,169,11,"[157, 163]",[]
7635,19,234,273,15,"[225, 233, 252, 262]",[]
30809,61,1065,130,9,[],[]
50328,97,2384,174,9,[],[]
13327,29,727,182,13,"[168, 174]",[]
23256,47,5305,210,12,"[156, 164, 191, 199]",[]
45434,88,1685,98,14,"[61, 68]",[]
11348,25,878,153,13,[],[]
34746,68,944,191,14,"[94, 102, 110, 118]",[]
15558,33,2111,178,16,"[160, 168]",[]
19099,4,2052,167,17,"[139, 153]",[]
40625,79,5590,181,13,"[167, 173]",[]
5578,15,1584,212,13,"[198, 204]",[]
25942,52,2091,174,11,"[124, 132, 151, 161]",[]
34291,68,102,185,14,"[142, 150, 158, 166]",[]
24017,49,19,139,15,"[115, 123]",[]
19719,40,2937,148,11,"[136, 142]",[]
49330,95,1461,186,13,[],[]
35099,69,47,262,12,[],[]
28840,58,1054,192,19,[],[]
30280,6,899,147,13,"[135, 141]",[]
4671,13,1675,101,10,[],[]
49586,95,836,139,11,[],[]
51206,99,1317,253,11,"[102, 115, 142, 155, 182, 195, 222, 235]",[]
15169,32,2214,330,14,"[267, 275, 306, 314]",[]
18988,4,1613,161,15,"[122, 132]",[]
36271,70,996,171,13,"[152, 158]",[]
9439,22,1057,203,14,"[176, 184]",[]
34131,67,271,143,12,[],[]
13579,3,1976,125,12,[],[]
40014,78,241,307,15,"[271, 282, 293]",[169]
28820,58,1013,324,23,"[290, 296, 309, 315]",[]
32131,63,367,233,15,[],[]
36314,71,1231,167,12,[],[]
24293,49,912,181,12,"[159, 167]",[]
3156,104,147,243,11,"[227, 235]",[]
48608,93,906,118,10,[],[]
36103,70,544,167,16,"[153, 159]",[]
36777,72,1053,236,15,"[198, 209, 220]",[]
25075,50,2144,160,11,"[54, 60]",[]
9309,21,572,165,9,[],[]
10677,24,2524,206,10,"[148, 156, 187, 195]",[]
33630,66,327,542,28,[],[]
48871,94,2137,160,13,[],[45]
29020,58,278,187,18,[],[]
467,1,873,140,15,[],[]
16237,34,3298,149,14,"[70, 77, 84, 112, 119, 126]",[]
39956,78,1751,351,22,[],[]
16439,35,141,227,12,"[97, 104, 111]",[]
23309,47,6068,75,9,[],[]
51167,99,1121,240,12,"[178, 187, 196, 205, 214]",[]
31386,62,1575,67,11,[],[]
31115,61,547,106,12,"[92, 98]",[]
24740,5,813,235,12,[],[]
2177,102,174,378,12,"[315, 325, 357, 367]","[153, 207]"
6292,16,583,540,16,"[276, 282, 296, 303, 310, 326, 334, 342, 350, 368, 377, 386, 395, 404, 424, 434, 444, 454, 464, 474]",[]
23028,47,2798,150,11,"[119, 127]",[]
34416,68,376,191,12,"[80, 90, 100, 110]",[]
3995,12,1076,174,17,"[152, 158]",[]
4715,13,1857,108,11,[],[]
3700,11,466,252,14,"[131, 137, 237, 243]",[]
43521,84,3510,143,12,"[119, 126, 133]",[]
17377,37,1012,127,13,[],[]
19227,4,576,114,15,[],[]
40575,79,4924,220,13,"[84, 92]",[]
44114,85,476,195,20,[],[]
14291,30,3311,89,11,"[75, 81]",[]
40541,79,4544,219,13,"[184, 192]",[]
45417,88,1655,291,15,"[255, 267]",[]
50130,96,970,198,11,"[154, 162, 179, 187]",[]
50838,98,2115,121,13,[],[]
20234,41,773,418,28,[],[]
20380,42,1112,152,13,[],[]
23862,49,1075,128,16,[],[]
29170,58,674,197,19,[],[]
3591,11,251,229,11,"[125, 133]",[]
11000,25,1167,151,13,[],[]
27349,55,1135,246,13,"[228, 236]",[]
40826,8,1276,422,13,"[342, 350, 367, 375]","[119, 177]"
6926,17,952,195,15,[],[]
50420,97,2898,79,12,[],[]
33292,66,1030,481,17,[],[]
2709,103,399,141,13,[],[]
33133,65,710,143,14,[],[]
39739,78,1027,191,29,[],[]
46496,9,542,235,14,"[171, 179, 218, 226]",[]
15631,33,26,123,11,[],[]
8120,2,259,277,12,"[182, 188, 201, 207, 253, 263]",[]
8723,20,483,175,12,"[89, 97, 112, 118, 144, 152]",[]
36097,70,524,58,8,"[46, 52]",[]
16445,35,1438,354,14,"[313, 320, 327]",[]
21825,44,952,294,12,"[282, 288]",[]
9451,22,108,205,12,"[193, 199]",[]
16379,35,1018,223,13,"[183, 190, 197]",[]
49443,95,365,134,10,[],[]
46248,9,1224,285,15,"[211, 221, 262, 272]",[127]
24502,5,212,207,16,[],[]
3348,104,596,97,9,"[85, 91]",[]
34406,68,362,212,16,"[163, 171, 179, 187]",[]
48949,94,2575,215,13,"[161, 169, 196, 204]",[91]
46530,9,609,336,14,"[230, 238, 307, 315]",[119]
33157,65,757,130,13,[],[]
37925,74,1384,282,20,"[237, 243, 256, 262]",[]
41420,80,254,299,14,[],[]
36352,71,1449,240,16,[],[]
46391,9,1589,335,15,"[262, 272, 314, 324]",[102]
40102,78,608,180,17,[],[]
11554,26,206,119,18,[],[]
48742,94,1418,204,13,"[150, 160, 181, 191]",[68]
4047,12,1221,110,12,[],[]
27150,54,405,117,11,"[97, 107]",[]
45002,87,590,240,14,"[222, 230]",[]
6993,18,1186,313,12,[],[]
33582,66,239,235,11,[],[]
8846,20,753,202,12,"[108, 118, 137, 145, 172, 182]",[]
49067,94,62,150,12,[],[60]
43523,84,3517,164,14,"[138, 145, 152]",[]
44718,87,1059,129,18,"[115, 121]",[]
39631,77,596,201,15,[],[]
50137,96,993,267,18,[],[]
38443,75,365,146,10,[],[]
22040,45,2363,129,14,"[114, 120]",[]
19440,40,1553,141,11,"[121, 130]",[]
25379,51,131,789,17,"[219, 225, 260, 268, 465, 471, 508, 516, 725, 731, 768, 776]",[]
10679,24,2533,176,10,"[132, 140, 157, 165]",[]
34144,67,2783,156,11,[],[]
31578,62,2575,111,12,"[97, 103]",[]
15950,34,1469,218,14,"[43, 53, 63, 73, 111, 125, 139, 153, 167]",[]
49162,95,1037,134,11,[],[]
15819,33,590,136,15,"[122, 128]",[]
40330,79,1940,144,14,"[130, 136]",[]
16376,35,1,254,12,"[216, 223, 230]",[]
38821,76,132,938,18,"[452, 459, 466, 875, 882, 889]",[]
37849,74,1212,204,11,"[137, 145, 179, 187]",[]
43003,83,4106,323,10,"[309, 315]",[]
42238,82,1163,191,16,"[93, 99, 176, 182]",[]
49338,95,1480,174,11,[],[]
1022,100,1191,219,14,"[177, 186, 195]",[32]
23034,47,285,108,10,[],[]
8706,20,45,281,13,"[89, 97, 142, 150]",[]
47650,91,968,81,12,[],[]
34063,67,2270,166,11,[],[]
9656,22,454,214,14,"[195, 203]",[]
5910,15,663,194,13,"[180, 186]",[]
15581,33,2281,212,15,"[194, 202]",[]
13429,3,1303,124,13,[],[]
22337,45,969,168,14,"[139, 145]",[]
6545,17,1240,329,16,"[264, 270]",[]
34125,67,2669,119,12,[],[]
28370,57,1438,198,16,"[184, 190]",[]
43451,84,3001,133,10,"[68, 74, 120, 126]",[]
21802,44,909,236,14,"[65, 76]",[]
25632,51,661,242,17,[],[]
46382,9,1575,321,12,"[231, 242, 302, 310]",[119]
51047,98,600,110,10,[],[]
37052,72,2669,228,17,"[190, 201, 212]",[]
27039,54,1757,124,12,[],[]
29943,6,2081,266,17,[],[]
14646,31,1810,140,10,"[124, 132]",[]
22826,46,868,299,15,"[95, 105, 147, 161, 217, 231, 273, 283]",[]
33309,66,1070,142,9,[],[]
19751,40,3075,147,13,"[129, 138]",[]
48443,93,2180,113,9,[],[]
49051,94,565,217,13,"[161, 169, 198, 206]",[89]
25748,51,861,957,21,"[164, 170, 215, 233, 251, 269, 441, 447, 487, 500, 513, 692, 698, 748, 771, 794, 817, 840]",[]
380,1,477,103,11,[],[]
10060,23,165,152,11,"[110, 118, 135, 143]",[]
50971,98,285,164,16,[],[]
39910,78,1523,383,33,[],[]
19067,4,1942,184,18,[],[]
10197,23,501,122,12,[],[]
930,10,671,157,14,"[143, 149]",[]
2626,103,21,182,12,"[107, 114, 121, 146, 153, 160]",[]
18912,4,1162,158,15,[],[]
49992,96,658,291,13,[],[]
51573,99,614,278,9,"[162, 172, 193, 203, 224, 234, 255, 265]",[]
35672,7,78,149,15,"[135, 141]",[]
8613,20,284,381,12,"[250, 260, 277, 283, 309, 319, 353, 363]",[]
45690,88,995,113,16,[],[]
44683,86,970,333,15,"[175, 181, 240, 246, 277, 283, 316, 322]",[]
47152,90,89,129,11,"[109, 119]",[]
48281,93,1370,262,12,"[92, 100, 126, 137, 148, 180, 194, 208, 222]",[]
42449,82,2194,350,21,"[323, 333]",[250]
31983,63,1763,191,14,[],[]
26554,53,268,167,14,"[119, 127, 146, 156]",[]
32850,65,1162,126,9,[],[]
22358,46,1135,316,13,"[112, 122, 167, 177, 222, 232, 277, 287]",[]
19559,40,2050,172,11,"[158, 164]",[]
35381,7,1156,171,11,"[159, 165]",[]
23622,48,31,319,22,"[230, 240, 266, 276, 297, 307]",[]
11074,25,1313,153,13,[],[]
17638,37,200,146,14,[],[]
20780,42,676,143,10,"[76, 84, 121, 129]",[]
39425,77,153,184,14,"[146, 157, 168]",[]
31319,62,1303,78,11,[],[]
10088,23,227,216,12,"[163, 171, 199, 207]",[]
34641,68,746,173,17,"[125, 135, 145, 155]",[]
9655,22,453,158,12,"[146, 152]",[]
4603,13,1435,162,12,"[50, 58, 117, 125]",[]
25759,51,885,367,15,"[232, 238, 261, 271, 305, 315, 338, 350]",[]
28895,58,1167,175,16,"[163, 169]",[]
25702,51,789,295,13,"[233, 239, 271, 279]",[]
42226,82,1109,165,13,"[151, 157]",[]
26123,52,4608,132,10,[],[]
24966,50,1613,151,13,"[133, 141]",[]
50691,98,1197,100,12,[],[]
12113,27,1832,358,18,"[175, 182, 189, 238, 244, 293, 302, 311, 320, 329]",[]
31974,63,1722,228,14,[],[]
50777,98,1696,143,14,[],[]
43180,83,572,281,17,"[269, 275]",[]
10704,24,2624,209,12,"[142, 150, 189, 197]",[]
2995,104,108,189,15,"[163, 173]",[]
21343,43,964,124,13,[],[]
6650,17,186,232,16,[],[]
49617,95,915,173,10,[],[]
22813,46,718,258,13,"[121, 131]",[]
17201,36,507,143,11,[],[]
40391,79,276,207,13,"[79, 87]",[]
9280,21,424,202,11,"[111, 118, 125, 153, 159, 185, 191]",[]
35697,7,863,177,14,[],[]
38449,75,390,240,14,[],[]
30793,61,1003,115,12,[],[]
19516,40,1861,150,13,"[136, 142]",[]
40813,8,1233,282,11,[],"[67, 123]"
9473,22,121,178,10,"[166, 172]",[]
21086,43,1763,137,11,"[105, 114, 123]",[]
42398,82,2017,158,13,"[144, 150]",[]
2777,103,545,166,12,"[58, 71, 84]",[]
24930,50,1433,256,9,[],[]
7099,18,1639,339,12,[],[]
7546,19,1723,215,15,[],[]
8161,2,370,370,15,"[265, 276, 287, 343, 351]",[]
29004,58,227,243,16,[],[]
13957,30,1417,87,11,[],[]
50706,98,1276,230,14,[],[]
44358,86,1447,215,19,"[63, 69, 194, 200]",[]
20259,41,838,248,22,[],[]
14488,31,1332,218,11,"[170, 178]",[]
1203,100,2152,263,12,"[103, 114, 125, 206, 217, 228]",[]
18085,38,1646,174,14,"[160, 166]",[]
26288,52,6104,166,10,"[118, 126, 145, 155]",[]
43882,85,1831,169,18,[],[]
38940,76,1727,291,12,"[255, 262, 269]",[]
16143,34,2687,200,12,"[102, 109, 116, 155, 162, 169]",[]
37495,73,2075,337,14,[],[]
21471,44,1280,167,12,"[149, 158]",[]
38704,75,945,203,11,"[84, 90, 190, 196]",[]
25852,52,1228,308,11,"[255, 263, 280, 288]",[]
10401,23,970,196,13,"[104, 112, 179, 187]",[]
31810,63,1135,244,13,"[192, 202, 223, 233]",[]
16549,35,1909,182,15,"[145, 152, 159]",[]
14043,30,1844,138,25,"[124, 130]",[]
15514,33,1896,134,16,[],[]
39119,76,595,332,14,"[306, 313, 320]",[54]
28273,56,868,96,9,"[80, 88]",[]
15853,33,812,190,13,"[172, 180]",[]
24986,50,1687,216,13,"[63, 69]",[]
12432,28,1228,133,11,"[80, 86, 120, 126]",[]
4118,12,14,110,12,"[98, 104]",[]
47318,91,224,115,10,[],[]
50440,97,3015,298,18,"[184, 195, 206, 217, 228, 239, 250]",[]
38643,75,854,174,12,[],[]
17027,36,1477,106,9,[],[]
17729,37,521,330,22,"[299, 309]",[]
33665,66,423,192,14,"[174, 182]",[]
26139,52,47,254,13,"[128, 136, 163, 171, 198, 206, 233, 241]",[]
